学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：49(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：49(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,水稻研究所,(095131)(专业学位)农艺与种业,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,水稻研究所,(095131)(专业学位)农艺与种业,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,水稻研究所,(095131)(专业学位)农艺与种业,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,小麦研究所,(095131)(专业学位)农艺与种业,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,小麦研究所,(095131)(专业学位)农艺与种业,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,玉米研究所,(095131)(专业学位)农艺与种业,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,玉米研究所,(095131)(专业学位)农艺与种业,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,玉米研究所,(095131)(专业学位)农艺与种业,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物营养研究所,(095133)(专业学位)畜牧,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(953)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,机电学院,(095136)(专业学位)农业工程与信息技术,全日制,研究方向：9(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(862)电工学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,机电学院,(095136)(专业学位)农业工程与信息技术,全日制,研究方向：9(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(862)电工学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,食品学院,(095135)(专业学位)食品加工与安全,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(856)食品微生物学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,食品学院,(095135)(专业学位)食品加工与安全,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(856)食品微生物学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,食品学院,(095135)(专业学位)食品加工与安全,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(856)食品微生物学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,信息工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(866)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,信息工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(866)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,国家重点实验室,(095131)(专业学位)农艺与种业,全日制,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,国家重点实验室,(095131)(专业学位)农艺与种业,全日制,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,国家重点实验室,(095131)(专业学位)农艺与种业,全日制,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,国家重点实验室,(095132)(专业学位)资源利用与植物保护,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(860)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,草业科技学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(954)草业科学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,草业科技学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(954)草业科学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,草业科技学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(954)草业科学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,草业科技学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(954)草业科学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,草业科技学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(954)草业科学概论,-,-,-,-,-,-,-,-,-,-,-,-
西华师范大学,四川,A,普通院校,统考,生命科学学院,(095100)(专业学位)农业,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(920)植物生理学,-,-,-,-,-,-,-,-,-,-,-,-
西华师范大学,四川,A,普通院校,统考,生命科学学院,(095100)(专业学位)农业,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(920)植物生理学,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南财经大学,四川,A,211，双一流,统考,中国西部经济研究中心,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(809)农业经济学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,青藏高原研究院,(095131)(专业学位)农艺与种业,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(831)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,青藏高原研究院,(095131)(专业学位)农艺与种业,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(831)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,青藏高原研究院,(095131)(专业学位)农艺与种业,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(831)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,计算机科学与工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(834)管理信息系统,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,食品科学与技术学院,(095135)(专业学位)食品加工与安全,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(833)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,食品科学与技术学院,(095135)(专业学位)食品加工与安全,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(833)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,食品科学与技术学院,(095135)(专业学位)食品加工与安全,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(833)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,畜牧兽医学院,(095133)(专业学位)畜牧,全日制,专业：19(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(832)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,畜牧兽医学院,(095133)(专业学位)畜牧,全日制,专业：19(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(832)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
西南民族大学,四川,A,普通院校,统考,公共管理学院,(095138)(专业学位)农村发展,全日制,专业：19(不含推免),(101)思想政治理论,(203)日语,(342)农业知识综合四,(823)管理学原理,(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)管理学原理,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095131)(专业学位)农艺与种业,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095131)(专业学位)农艺与种业,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：148(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：148(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：148(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
成都大学,四川,A,普通院校,统考,食品与生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：148(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(941)农产品加工学,-,-,-,-,-,-,-,-,-,-,-,-
四川省社会科学院,四川,A,普通院校,统考,不区分院系所,(095137)(专业学位)农业管理,全日制,专业：14(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)区域经济学,-,-,-,-,-,-,-,-,-,-,-,-
四川省社会科学院,四川,A,普通院校,统考,不区分院系所,(095137)(专业学位)农业管理,全日制,专业：14(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)区域经济学,-,-,-,-,-,-,-,-,-,-,-,-
